pixelID x y
881 1 8
882 1.5 8
883 2 8
884 2.5 8
885 3 8
886 3.5 8
887 4 8
888 4.5 8
889 5 8
890 5.5 8
891 6 8
892 6.5 8
893 7 8
894 7.5 8
895 8 8
896 8.5 8
897 9 8
898 9.5 8
899 10 8
900 10.5 8
901 11 8
902 11.5 8
903 12 8
904 -0.5 8
905 -1 8
906 -1.5 8
907 -2 8
908 -2.5 8
909 -3 8
910 -3.5 8
911 -4 8
912 -4.5 8
913 -5 8
914 -5.5 8
915 -6 8
916 -6.5 8
917 -7 8
918 -7.5 8
919 -8 8
920 -8.5 8
921 -9 8
922 -9.5 8
923 -10 8
924 -10.5 8
925 -11 8
926 -11.5 8
927 -12 8
928 0 8.5
929 0.5 8.5
930 1 8.5
931 1.5 8.5
932 2 8.5
933 2.5 8.5
934 3 8.5
935 3.5 8.5
936 4 8.5
937 4.5 8.5
938 5 8.5
939 5.5 8.5
940 6 8.5
941 6.5 8.5
942 7 8.5
943 7.5 8.5
944 8 8.5
945 8.5 8.5
946 9 8.5
947 9.5 8.5
948 10 8.5
949 10.5 8.5
950 11 8.5
951 11.5 8.5
952 -0.5 8.5
953 -1 8.5
954 -1.5 8.5
955 -2 8.5
956 -2.5 8.5
957 -3 8.5
958 -3.5 8.5
959 -4 8.5
960 -4.5 8.5
961 -5 8.5
962 -5.5 8.5
963 -6 8.5
964 -6.5 8.5
965 -7 8.5
966 -7.5 8.5
967 -8 8.5
968 -8.5 8.5
969 -9 8.5
970 -9.5 8.5
971 -10 8.5
972 -10.5 8.5
973 -11 8.5
974 -11.5 8.5
975 0 9
976 0.5 9
977 1 9
978 1.5 9
979 2 9
980 2.5 9
981 3 9
982 3.5 9
983 4 9
984 4.5 9
985 5 9
986 5.5 9
987 6 9
988 6.5 9
989 7 9
990 7.5 9
991 8 9
992 8.5 9
993 9 9
994 9.5 9
995 10 9
996 10.5 9
997 11 9
998 -0.5 9
999 -1 9
1000 -1.5 9
1001 -2 9
1002 -2.5 9
1003 -3 9
1004 -3.5 9
1005 -4 9
1006 -4.5 9
1007 -5 9
1008 -5.5 9
1009 -6 9
1010 -6.5 9
1011 -7 9
1012 -7.5 9
1013 -8 9
1014 -8.5 9
1015 -9 9
1016 -9.5 9
1017 -10 9
1018 -10.5 9
1019 -11 9
1020 0 9.5
1021 0.5 9.5
1022 1 9.5
1023 1.5 9.5
1024 2 9.5
1025 2.5 9.5
1026 3 9.5
1027 3.5 9.5
1028 4 9.5
1029 4.5 9.5
1030 5 9.5
1031 5.5 9.5
1032 6 9.5
1033 6.5 9.5
1034 7 9.5
1035 7.5 9.5
1036 8 9.5
1037 8.5 9.5
1038 9 9.5
1039 9.5 9.5
1040 10 9.5
1041 10.5 9.5
1042 -0.5 9.5
1043 -1 9.5
1044 -1.5 9.5
1045 -2 9.5
1046 -2.5 9.5
1047 -3 9.5
1048 -3.5 9.5
1049 -4 9.5
1050 -4.5 9.5
1051 -5 9.5
1052 -5.5 9.5
1053 -6 9.5
1054 -6.5 9.5
1055 -7 9.5
1056 -7.5 9.5
1057 -8 9.5
1058 -8.5 9.5
1059 -9 9.5
1060 -9.5 9.5
1061 -10 9.5
1062 -10.5 9.5
1063 0 10
1064 0.5 10
1065 1 10
1066 1.5 10
1067 2 10
1068 2.5 10
1069 3 10
1070 3.5 10
1071 4 10
1072 4.5 10
1073 5 10
1074 5.5 10
1075 6 10
1076 6.5 10
1077 7 10
1078 7.5 10
1079 8 10
1080 8.5 10
1081 9 10
1082 9.5 10
1083 10 10
1084 -0.5 10
1085 -1 10
1086 -1.5 10
1087 -2 10
1088 -2.5 10
1089 -3 10
1090 -3.5 10
1091 -4 10
1092 -4.5 10
1093 -5 10
1094 -5.5 10
1095 -6 10
1096 -6.5 10
1097 -7 10
1098 -7.5 10
1099 -8 10
1100 -8.5 10
1101 -9 10
1102 -9.5 10
1103 -10 10
1104 0 10.5
1105 0.5 10.5
1106 1 10.5
1107 1.5 10.5
1108 2 10.5
1109 2.5 10.5
1110 3 10.5
1111 3.5 10.5
1112 4 10.5
1113 4.5 10.5
1114 5 10.5
1115 5.5 10.5
1116 6 10.5
1117 6.5 10.5
1118 7 10.5
1119 7.5 10.5
1120 8 10.5
1121 8.5 10.5
1122 9 10.5
1123 9.5 10.5
1124 -0.5 10.5
1125 -1 10.5
1126 -1.5 10.5
1127 -2 10.5
1128 -2.5 10.5
1129 -3 10.5
1130 -3.5 10.5
1131 -4 10.5
1132 -4.5 10.5
1133 -5 10.5
1134 -5.5 10.5
1135 -6 10.5
1136 -6.5 10.5
1137 -7 10.5
1138 -7.5 10.5
1139 -8 10.5
1140 -8.5 10.5
1141 -9 10.5
1142 -9.5 10.5
1143 0 11
1144 0.5 11
1145 1 11
1146 1.5 11
1147 2 11
1148 2.5 11
1149 3 11
1150 3.5 11
1151 4 11
1152 4.5 11
1153 5 11
1154 5.5 11
1155 6 11
1156 6.5 11
1157 7 11
1158 7.5 11
1159 8 11
1160 8.5 11
1161 9 11
1162 -0.5 11
1163 -1 11
1164 -1.5 11
1165 -2 11
1166 -2.5 11
1167 -3 11
1168 -3.5 11
1169 -4 11
1170 -4.5 11
1171 -5 11
1172 -5.5 11
1173 -6 11
1174 -6.5 11
1175 -7 11
1176 -7.5 11
1177 -8 11
1178 -8.5 11
1179 -9 11
1180 0 11.5
1181 0.5 11.5
1182 1 11.5
1183 1.5 11.5
