pixelID mppcID probability
58 10 0.0009256
58 11 0.0010632
58 12 0.0011632
58 13 0.0010888
58 14 0.0009896
58 15 0.0010056
58 16 0.0010216
59 1 0.0004616
59 2 0.0005488
59 3 0.0005608
59 4 0.00058
59 5 0.0006232
59 6 0.00056
59 7 0.0005472
59 8 0.0005256
59 9 0.0004824
59 10 0.0004296
59 11 0.0004536
59 12 0.0004216
59 13 0.0004248
59 14 0.0004312
59 15 0.0004216
59 16 0.0004992
60 1 0.0005392
60 2 0.0005504
60 3 0.0006088
60 4 0.0005616
60 5 0.000632
60 6 0.000572
60 7 0.000496
60 8 0.0004624
60 9 0.0004816
60 10 0.000384
60 11 0.0004016
60 12 0.0004392
60 13 0.0004408
60 14 0.000416
60 15 0.0004864
60 16 0.0004984
61 1 0.0005768
61 2 0.000628
61 3 0.0006264
61 4 0.0005952
61 5 0.0005776
61 6 0.000524
61 7 0.0004624
61 8 0.0004192
61 9 0.0004184
61 10 0.0004256
61 11 0.0004304
61 12 0.0004328
61 13 0.0004256
61 14 0.0004464
61 15 0.000452
61 16 0.0005128
62 1 0.0006656
62 2 0.0007216
62 3 0.0006936
62 4 0.00066
62 5 0.0005528
62 6 0.0004672
62 7 0.0004024
62 8 0.000432
62 9 0.000408
62 10 0.0004392
62 11 0.0003768
62 12 0.0004272
62 13 0.0004376
62 14 0.0004208
62 15 0.0004856
62 16 0.0005616
63 1 0.0007104
63 2 0.0007888
63 3 0.000728
63 4 0.0005952
63 5 0.000528
63 6 0.0004752
63 7 0.0004344
63 8 0.0003848
63 9 0.0003656
63 10 0.000408
63 11 0.000388
63 12 0.0003944
63 13 0.000376
63 14 0.0004616
63 15 0.0004984
63 16 0.000584
64 1 0.0007808
64 2 0.000816
64 3 0.0008376
64 4 0.000664
64 5 0.0005344
64 6 0.0004368
64 7 0.000412
64 8 0.0003928
64 9 0.000416
64 10 0.0003824
64 11 0.000404
64 12 0.0003848
64 13 0.0003808
64 14 0.0004592
64 15 0.0005608
64 16 0.0006304
65 1 0.0008664
65 2 0.0009384
65 3 0.0008336
